"","AreaName","ElementName","ItemName","Value","VegOrMeat"
"63453","Belize","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63455","Hungary","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63458","Croatia","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63466","Zimbabwe","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63470","Malaysia","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63475","Israel","Food supply (kcal/capita/day)","Sesame seed",75,"Veg"
"63480","Chile","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63495","Botswana","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63500","Thailand","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63502","Cyprus","Food supply (kcal/capita/day)","Sesame seed",21,"Veg"
"63503","Mali","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63504","Norway","Food supply (kcal/capita/day)","Sesame seed",4,"Veg"
"63507","Burundi","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63519","Peru","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63521","Canada","Food supply (kcal/capita/day)","Sesame seed",3,"Veg"
"63525","Malawi","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63531","Burkina Faso","Food supply (kcal/capita/day)","Sesame seed",20,"Veg"
"63544","Switzerland","Food supply (kcal/capita/day)","Sesame seed",3,"Veg"
"63555","South-Eastern Asia","Food supply (kcal/capita/day)","Sesame seed",3,"Veg"
"63556","Slovakia","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63557","Maldives","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63560","Bolivia (Plurinational State of)","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63564","Sudan (former)","Food supply (kcal/capita/day)","Sesame seed",7,"Veg"
"63566","Middle Africa","Food supply (kcal/capita/day)","Sesame seed",14,"Veg"
"63569","Greece","Food supply (kcal/capita/day)","Sesame seed",13,"Veg"
"63574","Tunisia","Food supply (kcal/capita/day)","Sesame seed",18,"Veg"
"63575","Spain","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63584","Benin","Food supply (kcal/capita/day)","Sesame seed",16,"Veg"
"63587","Mexico","Food supply (kcal/capita/day)","Sesame seed",3,"Veg"
"63594","El Salvador","Food supply (kcal/capita/day)","Sesame seed",3,"Veg"
"63597","Uzbekistan","Food supply (kcal/capita/day)","Sesame seed",7,"Veg"
"63605","Kenya","Food supply (kcal/capita/day)","Sesame seed",4,"Veg"
"63612","Argentina","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63615","Eastern Africa","Food supply (kcal/capita/day)","Sesame seed",9,"Veg"
"63623","Finland","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63624","CEEAEU","Food supply (kcal/capita/day)","Sesame seed",0.707997192896809,"Veg"
"63626","Indonesia","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63629","Yemen","Food supply (kcal/capita/day)","Sesame seed",7,"Veg"
"63633","Republic of Moldova","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63641","United Arab Emirates","Food supply (kcal/capita/day)","Sesame seed",21,"Veg"
"63643","Least Developed Countries","Food supply (kcal/capita/day)","Sesame seed",10,"Veg"
"63645","Southern Asia","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63648","Eastern Asia","Food supply (kcal/capita/day)","Sesame seed",5,"Veg"
"63650","Western Europe","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63658","Myanmar","Food supply (kcal/capita/day)","Sesame seed",19,"Veg"
"63667","Trinidad and Tobago","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63669","Eritrea","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63676","South America","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63685","Comoros","Food supply (kcal/capita/day)","Sesame seed",2,"Veg"
"63689","Grenada","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63695","Vanuatu","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63696","Zambia","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63701","Somalia","Food supply (kcal/capita/day)","Sesame seed",67,"Veg"
"63703","Romania","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63705","Swaziland","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63712","Mauritius","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63716","Barbados","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63729","Australia & New Zealand","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63731","Western Africa","Food supply (kcal/capita/day)","Sesame seed",7,"Veg"
"63736","Americas","Food supply (kcal/capita/day)","Sesame seed",2,"Veg"
"63740","Small Island Developing States","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63744","French Polynesia","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63753","Sri Lanka","Food supply (kcal/capita/day)","Sesame seed",7,"Veg"
"63754","Senegal","Food supply (kcal/capita/day)","Sesame seed",13,"Veg"
"63759","Ireland","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63765","Nepal","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63773","Oceania","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63777","Syrian Arab Republic","Food supply (kcal/capita/day)","Sesame seed",8,"Veg"
"63794","HIGHIN","Food supply (kcal/capita/day)","Sesame seed",3.47182962722746,"Veg"
"63815","Sierra Leone","Food supply (kcal/capita/day)","Sesame seed",9,"Veg"
"63824","Netherlands","Food supply (kcal/capita/day)","Sesame seed",2,"Veg"
"63825","Ecuador","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63828","Europe","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63832","Serbia and Montenegro","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63834","New Caledonia","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63836","Africa","Food supply (kcal/capita/day)","Sesame seed",8,"Veg"
"63843","Bulgaria","Food supply (kcal/capita/day)","Sesame seed",2,"Veg"
"63844","Haiti","Food supply (kcal/capita/day)","Sesame seed",6,"Veg"
"63847","Guinea","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63848","Austria","Food supply (kcal/capita/day)","Sesame seed",4,"Veg"
"63854","Malta","Food supply (kcal/capita/day)","Sesame seed",4,"Veg"
"63856","Mauritania","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63857","Uruguay","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63858","Ghana","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63859","SOASIA","Food supply (kcal/capita/day)","Sesame seed",0.755406980214852,"Veg"
"63862","Saudi Arabia","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63864","Gabon","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63874","Gambia","Food supply (kcal/capita/day)","Sesame seed",24,"Veg"
"63875","Land Locked Developing Countries","Food supply (kcal/capita/day)","Sesame seed",12,"Veg"
"63879","Net Food Importing Developing Countries","Food supply (kcal/capita/day)","Sesame seed",8,"Veg"
"63886","Cambodia","Food supply (kcal/capita/day)","Sesame seed",38,"Veg"
"63890","Central America","Food supply (kcal/capita/day)","Sesame seed",6,"Veg"
"63895","Egypt","Food supply (kcal/capita/day)","Sesame seed",13,"Veg"
"63906","Eastern Europe","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63907","Southern Africa","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63910","Angola","Food supply (kcal/capita/day)","Sesame seed",2,"Veg"
"63911","Tajikistan","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63913","Japan","Food supply (kcal/capita/day)","Sesame seed",9,"Veg"
"63914","Fiji","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63921","The former Yugoslav Republic of Macedonia","Food supply (kcal/capita/day)","Sesame seed",4,"Veg"
"63923","Occupied Palestinian Territory","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63924","Afghanistan","Food supply (kcal/capita/day)","Sesame seed",10,"Veg"
"63927","Solomon Islands","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63929","Chad","Food supply (kcal/capita/day)","Sesame seed",41,"Veg"
"63943","Guyana","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63946","Melanesia","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63954","SOTRLA","Food supply (kcal/capita/day)","Sesame seed",1.49254136973064,"Veg"
"63955","Algeria","Food supply (kcal/capita/day)","Sesame seed",2,"Veg"
"63956","Lebanon","Food supply (kcal/capita/day)","Sesame seed",40,"Veg"
"63958","Russian Federation","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"63967","Saint Lucia","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63968","Cuba","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"63970","Uganda","Food supply (kcal/capita/day)","Sesame seed",56,"Veg"
"63975","Northern America","Food supply (kcal/capita/day)","Sesame seed",2,"Veg"
"63979","United Kingdom","Food supply (kcal/capita/day)","Sesame seed",2,"Veg"
"63980","Niger","Food supply (kcal/capita/day)","Sesame seed",74,"Veg"
"63984","China","Food supply (kcal/capita/day)","Sesame seed",5,"Veg"
"63988","Morocco","Food supply (kcal/capita/day)","Sesame seed",3,"Veg"
"63998","Paraguay","Food supply (kcal/capita/day)","Sesame seed",24,"Veg"
"64005","Togo","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"64006","ESEASP","Food supply (kcal/capita/day)","Sesame seed",3.26741855002735,"Veg"
"64008","Lao People's Democratic Republic","Food supply (kcal/capita/day)","Sesame seed",18,"Veg"
"64011","European Union","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"64012","Slovenia","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"64015","Cabo Verde","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"64022","Armenia","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"64031","Guatemala","Food supply (kcal/capita/day)","Sesame seed",41,"Veg"
"64032","Namibia","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"64039","Jamaica","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"64041","Caribbean","Food supply (kcal/capita/day)","Sesame seed",2,"Veg"
"64045","China, mainland","Food supply (kcal/capita/day)","Sesame seed",5,"Veg"
"64046","Montenegro","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"64052","Southern Europe","Food supply (kcal/capita/day)","Sesame seed",2,"Veg"
"64057","India","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"64061","Nicaragua","Food supply (kcal/capita/day)","Sesame seed",2,"Veg"
"64063","Iraq","Food supply (kcal/capita/day)","Sesame seed",4,"Veg"
"64076","Seychelles","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"64081","Georgia","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"64084","Central African Republic","Food supply (kcal/capita/day)","Sesame seed",34,"Veg"
"64092","China, Hong Kong SAR","Food supply (kcal/capita/day)","Sesame seed",2,"Veg"
"64093","Philippines","Food supply (kcal/capita/day)","Sesame seed",0,"Veg"
"64099","Brunei Darussalam","Food supply (kcal/capita/day)","Sesame seed",1,"Veg"
"64112","Peru","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64115","Suriname","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64116","Senegal","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64117","Indonesia","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64123","Turkey","Food supply (kcal/capita/day)","Sesameseed Oil",10,"Veg"
"64124","Cameroon","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64127","New Zealand","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64134","Malaysia","Food supply (kcal/capita/day)","Sesameseed Oil",4,"Veg"
"64138","Norway","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64144","CALACA","Food supply (kcal/capita/day)","Sesameseed Oil",1.19357233229852,"Veg"
"64146","Oceania","Food supply (kcal/capita/day)","Sesameseed Oil",3,"Veg"
"64147","Sudan (former)","Food supply (kcal/capita/day)","Sesameseed Oil",25,"Veg"
"64151","Polynesia","Food supply (kcal/capita/day)","Sesameseed Oil",2,"Veg"
"64155","Namibia","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64157","Iceland","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64159","Burkina Faso","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64161","Northern Africa","Food supply (kcal/capita/day)","Sesameseed Oil",5,"Veg"
"64163","CANAME","Food supply (kcal/capita/day)","Sesameseed Oil",5.22786684609338,"Veg"
"64169","Chile","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64170","Burundi","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64172","Canada","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64176","Americas","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64181","Northern America","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64185","United Arab Emirates","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64186","Portugal","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64191","Uruguay","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64192","Saint Vincent and the Grenadines","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64194","Belgium","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64197","Bangladesh","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64200","Iran (Islamic Republic of)","Food supply (kcal/capita/day)","Sesameseed Oil",9,"Veg"
"64207","Thailand","Food supply (kcal/capita/day)","Sesameseed Oil",5,"Veg"
"64210","China, Taiwan Province of","Food supply (kcal/capita/day)","Sesameseed Oil",11,"Veg"
"64212","South-Eastern Asia","Food supply (kcal/capita/day)","Sesameseed Oil",4,"Veg"
"64214","Slovakia","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64215","Uganda","Food supply (kcal/capita/day)","Sesameseed Oil",19,"Veg"
"64221","Ghana","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64223","Western Africa","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64225","Togo","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64232","China, mainland","Food supply (kcal/capita/day)","Sesameseed Oil",4,"Veg"
"64234","Swaziland","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64235","South Africa","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64237","Least Developed Countries","Food supply (kcal/capita/day)","Sesameseed Oil",7,"Veg"
"64244","India","Food supply (kcal/capita/day)","Sesameseed Oil",2,"Veg"
"64245","Southern Asia","Food supply (kcal/capita/day)","Sesameseed Oil",2,"Veg"
"64246","Occupied Palestinian Territory","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64251","Democratic Republic of the Congo","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64252","The former Yugoslav Republic of Macedonia","Food supply (kcal/capita/day)","Sesameseed Oil",4,"Veg"
"64255","Germany","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64261","Cambodia","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64264","Montenegro","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64268","Fiji","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64271","Kuwait","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64274","ESEASP","Food supply (kcal/capita/day)","Sesameseed Oil",3.53901044228338,"Veg"
"64275","Solomon Islands","Food supply (kcal/capita/day)","Sesameseed Oil",2,"Veg"
"64279","Northern Europe","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64282","Argentina","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64289","Ecuador","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64292","Mozambique","Food supply (kcal/capita/day)","Sesameseed Oil",32,"Veg"
"64295","Asia","Food supply (kcal/capita/day)","Sesameseed Oil",3,"Veg"
"64299","Central Asia","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64304","South America","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64309","Central America","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64310","Nepal","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64311","Libya","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64312","SUSAAF","Food supply (kcal/capita/day)","Sesameseed Oil",4.2339262678631,"Veg"
"64316","Spain","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64317","Panama","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64319","Kyrgyzstan","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64320","European Union","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64323","Eritrea","Food supply (kcal/capita/day)","Sesameseed Oil",3,"Veg"
"64326","Republic of Korea","Food supply (kcal/capita/day)","Sesameseed Oil",14,"Veg"
"64335","Zambia","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64343","Central African Republic","Food supply (kcal/capita/day)","Sesameseed Oil",43,"Veg"
"64364","Australia","Food supply (kcal/capita/day)","Sesameseed Oil",4,"Veg"
"64370","Jordan","Food supply (kcal/capita/day)","Sesameseed Oil",15,"Veg"
"64375","Grenada","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64380","Mauritania","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64382","Colombia","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64385","Sao Tome and Principe","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64387","SOASIA","Food supply (kcal/capita/day)","Sesameseed Oil",1.00505854047222,"Veg"
"64396","Ethiopia","Food supply (kcal/capita/day)","Sesameseed Oil",2,"Veg"
"64399","Lithuania","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64400","Lebanon","Food supply (kcal/capita/day)","Sesameseed Oil",23,"Veg"
"64402","Ukraine","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64408","Middle Africa","Food supply (kcal/capita/day)","Sesameseed Oil",3,"Veg"
"64409","Africa","Food supply (kcal/capita/day)","Sesameseed Oil",3,"Veg"
"64412","Finland","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64416","Eastern Africa","Food supply (kcal/capita/day)","Sesameseed Oil",6,"Veg"
"64418","Liberia","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64421","United Kingdom","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64425","Azerbaijan","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64431","Vanuatu","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64436","Afghanistan","Food supply (kcal/capita/day)","Sesameseed Oil",2,"Veg"
"64444","Barbados","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64446","Iraq","Food supply (kcal/capita/day)","Sesameseed Oil",5,"Veg"
"64447","Morocco","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64464","China, Macao SAR","Food supply (kcal/capita/day)","Sesameseed Oil",6,"Veg"
"64465","Bahamas","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64466","Land Locked Developing Countries","Food supply (kcal/capita/day)","Sesameseed Oil",3,"Veg"
"64468","Serbia and Montenegro","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64471","El Salvador","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64474","Sweden","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64478","Estonia","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64482","Costa Rica","Food supply (kcal/capita/day)","Sesameseed Oil",2,"Veg"
"64483","Niger","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64485","Southern Africa","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64489","Kenya","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64490","Europe","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64495","United Republic of Tanzania","Food supply (kcal/capita/day)","Sesameseed Oil",3,"Veg"
"64498","Greece","Food supply (kcal/capita/day)","Sesameseed Oil",6,"Veg"
"64507","Venezuela (Bolivarian Republic of)","Food supply (kcal/capita/day)","Sesameseed Oil",3,"Veg"
"64511","Romania","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64513","Guyana","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64519","Micronesia","Food supply (kcal/capita/day)","Sesameseed Oil",3,"Veg"
"64521","Cuba","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64529","World","Food supply (kcal/capita/day)","Sesameseed Oil",3,"Veg"
"64531","CEEAEU","Food supply (kcal/capita/day)","Sesameseed Oil",0.265112589247574,"Veg"
"64532","Maldives","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64534","Belize","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64542","Benin","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64543","Nigeria","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64544","Low Income Food Deficit Countries","Food supply (kcal/capita/day)","Sesameseed Oil",2,"Veg"
"64546","Madagascar","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64551","Slovenia","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64554","Italy","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64556","Honduras","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64563","Poland","Food supply (kcal/capita/day)","Sesameseed Oil",2,"Veg"
"64566","Southern Europe","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64568","Tunisia","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64569","Ireland","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64583","Pakistan","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64586","Denmark","Food supply (kcal/capita/day)","Sesameseed Oil",4,"Veg"
"64590","Algeria","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64595","Armenia","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64596","Saint Lucia","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64598","Syrian Arab Republic","Food supply (kcal/capita/day)","Sesameseed Oil",14,"Veg"
"64602","Western Asia","Food supply (kcal/capita/day)","Sesameseed Oil",9,"Veg"
"64615","Melanesia","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64617","HIGHIN","Food supply (kcal/capita/day)","Sesameseed Oil",1.29198257849733,"Veg"
"64624","Malta","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64629","New Caledonia","Food supply (kcal/capita/day)","Sesameseed Oil",2,"Veg"
"64636","Viet Nam","Food supply (kcal/capita/day)","Sesameseed Oil",2,"Veg"
"64639","Israel","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64642","Hungary","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64645","Philippines","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64650","China","Food supply (kcal/capita/day)","Sesameseed Oil",4,"Veg"
"64664","Brazil","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64665","Austria","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64672","France","Food supply (kcal/capita/day)","Sesameseed Oil",2,"Veg"
"64674","Saudi Arabia","Food supply (kcal/capita/day)","Sesameseed Oil",16,"Veg"
"64676","Sri Lanka","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64677","Switzerland","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64680","Western Europe","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64684","Kazakhstan","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64686","Net Food Importing Developing Countries","Food supply (kcal/capita/day)","Sesameseed Oil",4,"Veg"
"64688","Côte d'Ivoire","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64693","Belarus","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64694","Trinidad and Tobago","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64698","China, Hong Kong SAR","Food supply (kcal/capita/day)","Sesameseed Oil",5,"Veg"
"64700","Zimbabwe","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64708","French Polynesia","Food supply (kcal/capita/day)","Sesameseed Oil",3,"Veg"
"64713","Mauritius","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64716","Nicaragua","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64732","Bolivia (Plurinational State of)","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64739","Brunei Darussalam","Food supply (kcal/capita/day)","Sesameseed Oil",5,"Veg"
"64740","Georgia","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64744","Eastern Asia","Food supply (kcal/capita/day)","Sesameseed Oil",4,"Veg"
"64746","Croatia","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64755","Eastern Europe","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64756","SOTRLA","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64760","Botswana","Food supply (kcal/capita/day)","Sesameseed Oil",6,"Veg"
"64761","Myanmar","Food supply (kcal/capita/day)","Sesameseed Oil",29,"Veg"
"64763","Comoros","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64775","Caribbean","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64780","Russian Federation","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64787","Somalia","Food supply (kcal/capita/day)","Sesameseed Oil",22,"Veg"
"64788","Small Island Developing States","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64790","Cyprus","Food supply (kcal/capita/day)","Sesameseed Oil",1,"Veg"
"64795","Gabon","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64805","Seychelles","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64806","Australia & New Zealand","Food supply (kcal/capita/day)","Sesameseed Oil",3,"Veg"
"64809","Kiribati","Food supply (kcal/capita/day)","Sesameseed Oil",3,"Veg"
"64810","Mexico","Food supply (kcal/capita/day)","Sesameseed Oil",2,"Veg"
"64812","Yemen","Food supply (kcal/capita/day)","Sesameseed Oil",9,"Veg"
"64813","Guatemala","Food supply (kcal/capita/day)","Sesameseed Oil",0,"Veg"
"64839","Least Developed Countries","Food supply (kcal/capita/day)","Sorghum and products",114,"Veg"
"64841","Benin","Food supply (kcal/capita/day)","Sorghum and products",94,"Veg"
"64854","Comoros","Food supply (kcal/capita/day)","Sorghum and products",208,"Veg"
