SeriesName,CountryCode,value
Number_of_infant_deaths,DZA,17000
Number_of_infant_deaths,ASM,
Number_of_infant_deaths,ADO,
Number_of_infant_deaths,AGO,90000
Number_of_infant_deaths,ATG,
Number_of_infant_deaths,ARG,9000
Number_of_infant_deaths,ARM,1000
Number_of_infant_deaths,ABW,
Number_of_infant_deaths,AUS,1000
Number_of_infant_deaths,AUT,
Number_of_infant_deaths,AZE,5000
Number_of_infant_deaths,BHS,
Number_of_infant_deaths,BHR,
Number_of_infant_deaths,BGD,102000
Number_of_infant_deaths,BRB,
Number_of_infant_deaths,BLR,1000
Number_of_infant_deaths,BEL,1000
Number_of_infant_deaths,BLZ,
Number_of_infant_deaths,BEN,21000
Number_of_infant_deaths,BMU,
Number_of_infant_deaths,BTN,1000
Number_of_infant_deaths,BOL,9000
Number_of_infant_deaths,BIH,1000
Number_of_infant_deaths,BWA,2000
Number_of_infant_deaths,BRA,37000
Number_of_infant_deaths,BRN,
Number_of_infant_deaths,BGR,1000
Number_of_infant_deaths,BFA,43000
Number_of_infant_deaths,BDI,29000
Number_of_infant_deaths,KHM,12000
Number_of_infant_deaths,CMR,48000
Number_of_infant_deaths,CAN,2000
Number_of_infant_deaths,CPV,
Number_of_infant_deaths,CYM,
Number_of_infant_deaths,CAF,14000
Number_of_infant_deaths,TCD,50000
Number_of_infant_deaths,CHI,
Number_of_infant_deaths,CHL,2000
Number_of_infant_deaths,CHN,224000
Number_of_infant_deaths,COL,14000
Number_of_infant_deaths,COM,1000
Number_of_infant_deaths,ZAR,271000
Number_of_infant_deaths,COG,10000
Number_of_infant_deaths,CRI,1000
Number_of_infant_deaths,CIV,54000
Number_of_infant_deaths,HRV,
Number_of_infant_deaths,CUB,1000
Number_of_infant_deaths,CUW,
Number_of_infant_deaths,CYP,
Number_of_infant_deaths,CZE,1000
Number_of_infant_deaths,DNK,
Number_of_infant_deaths,DJI,2000
Number_of_infant_deaths,DMA,
Number_of_infant_deaths,DOM,5000
Number_of_infant_deaths,ECU,6000
Number_of_infant_deaths,EGY,35000
Number_of_infant_deaths,SLV,2000
Number_of_infant_deaths,GNQ,2000
Number_of_infant_deaths,ERI,8000
Number_of_infant_deaths,EST,
Number_of_infant_deaths,ETH,140000
Number_of_infant_deaths,FRO,
Number_of_infant_deaths,FJI,
Number_of_infant_deaths,FIN,
Number_of_infant_deaths,FRA,3000
Number_of_infant_deaths,PYF,
Number_of_infant_deaths,GAB,2000
Number_of_infant_deaths,GMB,4000
Number_of_infant_deaths,GEO,1000
Number_of_infant_deaths,DEU,2000
Number_of_infant_deaths,GHA,38000
Number_of_infant_deaths,GRC,1000
Number_of_infant_deaths,GRL,
Number_of_infant_deaths,GRD,
Number_of_infant_deaths,GUM,
Number_of_infant_deaths,GTM,12000
Number_of_infant_deaths,GIN,27000
Number_of_infant_deaths,GNB,5000
Number_of_infant_deaths,GUY,1000
Number_of_infant_deaths,HTI,15000
Number_of_infant_deaths,HND,4000
Number_of_infant_deaths,HKG,
Number_of_infant_deaths,HUN,1000
Number_of_infant_deaths,ISL,
Number_of_infant_deaths,IND,1097000
Number_of_infant_deaths,IDN,125000
Number_of_infant_deaths,IRN,23000
Number_of_infant_deaths,IRQ,29000
Number_of_infant_deaths,IRL,
Number_of_infant_deaths,IMY,
Number_of_infant_deaths,ISR,1000
Number_of_infant_deaths,ITA,2000
Number_of_infant_deaths,JAM,1000
Number_of_infant_deaths,JPN,2000
Number_of_infant_deaths,JOR,3000
Number_of_infant_deaths,KAZ,6000
Number_of_infant_deaths,KEN,72000
Number_of_infant_deaths,KIR,
Number_of_infant_deaths,PRK,8000
Number_of_infant_deaths,KOR,2000
Number_of_infant_deaths,KSV,
Number_of_infant_deaths,KWT,1000
Number_of_infant_deaths,KGZ,4000
Number_of_infant_deaths,LAO,10000
Number_of_infant_deaths,LVA,
Number_of_infant_deaths,LBN,1000
Number_of_infant_deaths,LSO,4000
Number_of_infant_deaths,LBR,8000
Number_of_infant_deaths,LBY,2000
Number_of_infant_deaths,LIE,
Number_of_infant_deaths,LTU,
Number_of_infant_deaths,LUX,
Number_of_infant_deaths,MAC,
Number_of_infant_deaths,MKD,
Number_of_infant_deaths,MDG,31000
Number_of_infant_deaths,MWI,28000
Number_of_infant_deaths,MYS,4000
Number_of_infant_deaths,MDV,
Number_of_infant_deaths,MLI,53000
Number_of_infant_deaths,MLT,
Number_of_infant_deaths,MHL,
Number_of_infant_deaths,MRT,8000
Number_of_infant_deaths,MUS,
Number_of_infant_deaths,MEX,32000
Number_of_infant_deaths,FSM,
Number_of_infant_deaths,MDA,1000
Number_of_infant_deaths,MCO,
Number_of_infant_deaths,MNG,2000
Number_of_infant_deaths,MNE,
Number_of_infant_deaths,MAR,20000
Number_of_infant_deaths,MOZ,59000
Number_of_infant_deaths,MMR,38000
Number_of_infant_deaths,NAM,2000
Number_of_infant_deaths,NPL,19000
Number_of_infant_deaths,NLD,1000
Number_of_infant_deaths,NCL,
Number_of_infant_deaths,NZL,
Number_of_infant_deaths,NIC,3000
Number_of_infant_deaths,NER,52000
Number_of_infant_deaths,NGA,528000
Number_of_infant_deaths,MNP,
Number_of_infant_deaths,NOR,
Number_of_infant_deaths,OMN,1000
Number_of_infant_deaths,PAK,330000
Number_of_infant_deaths,PLW,
Number_of_infant_deaths,PAN,1000
Number_of_infant_deaths,PNG,10000
Number_of_infant_deaths,PRY,3000
Number_of_infant_deaths,PER,8000
Number_of_infant_deaths,PHL,54000
Number_of_infant_deaths,POL,2000
Number_of_infant_deaths,PRT,1000
Number_of_infant_deaths,PRI,
Number_of_infant_deaths,QAT,
Number_of_infant_deaths,ROM,2000
Number_of_infant_deaths,RUS,15000
Number_of_infant_deaths,RWA,17000
Number_of_infant_deaths,WSM,
Number_of_infant_deaths,SMR,
Number_of_infant_deaths,STP,
Number_of_infant_deaths,SAU,4000
Number_of_infant_deaths,SEN,23000
Number_of_infant_deaths,SRB,1000
Number_of_infant_deaths,SYC,
Number_of_infant_deaths,SLE,25000
Number_of_infant_deaths,SGP,
Number_of_infant_deaths,SXM,
Number_of_infant_deaths,SVK,1000
Number_of_infant_deaths,SVN,
Number_of_infant_deaths,SLB,
Number_of_infant_deaths,SOM,40000
Number_of_infant_deaths,ZAF,37000
Number_of_infant_deaths,SSD,26000
Number_of_infant_deaths,ESP,2000
Number_of_infant_deaths,LKA,3000
Number_of_infant_deaths,KNA,
Number_of_infant_deaths,LCA,
Number_of_infant_deaths,MAF,
Number_of_infant_deaths,VCT,
Number_of_infant_deaths,SDN,60000
Number_of_infant_deaths,SUR,
Number_of_infant_deaths,SWZ,2000
Number_of_infant_deaths,SWE,
Number_of_infant_deaths,CHE,
Number_of_infant_deaths,SYR,7000
Number_of_infant_deaths,TJK,13000
Number_of_infant_deaths,TZA,69000
Number_of_infant_deaths,THA,8000
Number_of_infant_deaths,TMP,2000
Number_of_infant_deaths,TGO,15000
Number_of_infant_deaths,TON,
Number_of_infant_deaths,TTO,
Number_of_infant_deaths,TUN,3000
Number_of_infant_deaths,TUR,16000
Number_of_infant_deaths,TKM,5000
Number_of_infant_deaths,TCA,
Number_of_infant_deaths,TUV,
Number_of_infant_deaths,UGA,69000
Number_of_infant_deaths,UKR,5000
Number_of_infant_deaths,ARE,1000
Number_of_infant_deaths,GBR,3000
Number_of_infant_deaths,USA,25000
Number_of_infant_deaths,URY,1000
Number_of_infant_deaths,UZB,22000
Number_of_infant_deaths,VUT,
Number_of_infant_deaths,VEN,8000
Number_of_infant_deaths,VNM,26000
Number_of_infant_deaths,VIR,
Number_of_infant_deaths,WBG,2000
Number_of_infant_deaths,YEM,34000
Number_of_infant_deaths,ZMB,33000
Number_of_infant_deaths,ZWE,24000
Number_of_infant_deaths,ARB,
Number_of_infant_deaths,CSS,
Number_of_infant_deaths,EAS,
Number_of_infant_deaths,EAP,525000
Number_of_infant_deaths,EMU,
Number_of_infant_deaths,ECS,
Number_of_infant_deaths,ECA,83000
Number_of_infant_deaths,EUU,
Number_of_infant_deaths,HPC,
Number_of_infant_deaths,HIC,78000
Number_of_infant_deaths,OEC,
Number_of_infant_deaths,NOC,
Number_of_infant_deaths,LCN,
Number_of_infant_deaths,LAC,171000
Number_of_infant_deaths,LDC,
Number_of_infant_deaths,LMY,4723000
Number_of_infant_deaths,LIC,1457000
Number_of_infant_deaths,LMC,2663000
Number_of_infant_deaths,MEA,
Number_of_infant_deaths,MNA,175000
Number_of_infant_deaths,MIC,3266000
Number_of_infant_deaths,NAC,
Number_of_infant_deaths,INX,
Number_of_infant_deaths,OED,
Number_of_infant_deaths,OSS,
Number_of_infant_deaths,PSS,
Number_of_infant_deaths,SST,
Number_of_infant_deaths,SAS,1626000
Number_of_infant_deaths,SSF,
Number_of_infant_deaths,SSA,2143000
Number_of_infant_deaths,UMC,603000
Number_of_infant_deaths,WLD,4801000
Prevalence_of_wasting_female_%_of_children_under_5,AFG,9.300000191
Prevalence_of_wasting_female_%_of_children_under_5,ALB,7.300000191
Prevalence_of_wasting_female_%_of_children_under_5,DZA,4.099999905
Prevalence_of_wasting_female_%_of_children_under_5,ASM,
Prevalence_of_wasting_female_%_of_children_under_5,ADO,
Prevalence_of_wasting_female_%_of_children_under_5,AGO,8.100000381
Prevalence_of_wasting_female_%_of_children_under_5,ATG,
Prevalence_of_wasting_female_%_of_children_under_5,ARG,1.399999976
Prevalence_of_wasting_female_%_of_children_under_5,ARM,3.299999952
Prevalence_of_wasting_female_%_of_children_under_5,ABW,
Prevalence_of_wasting_female_%_of_children_under_5,AUS,
Prevalence_of_wasting_female_%_of_children_under_5,AUT,
Prevalence_of_wasting_female_%_of_children_under_5,AZE,5.699999809
Prevalence_of_wasting_female_%_of_children_under_5,BHS,
Prevalence_of_wasting_female_%_of_children_under_5,BHR,
Prevalence_of_wasting_female_%_of_children_under_5,BGD,15.30000019
Prevalence_of_wasting_female_%_of_children_under_5,BRB,
Prevalence_of_wasting_female_%_of_children_under_5,BLR,1.600000024
Prevalence_of_wasting_female_%_of_children_under_5,BEL,
Prevalence_of_wasting_female_%_of_children_under_5,BLZ,3.400000095
Prevalence_of_wasting_female_%_of_children_under_5,BEN,7.800000191
Prevalence_of_wasting_female_%_of_children_under_5,BMU,
Prevalence_of_wasting_female_%_of_children_under_5,BTN,5.5
Prevalence_of_wasting_female_%_of_children_under_5,BOL,0.800000012
Prevalence_of_wasting_female_%_of_children_under_5,BIH,2.400000095
Prevalence_of_wasting_female_%_of_children_under_5,BWA,6.800000191
Prevalence_of_wasting_female_%_of_children_under_5,BRA,1.399999976
Prevalence_of_wasting_female_%_of_children_under_5,BRN,
Prevalence_of_wasting_female_%_of_children_under_5,BGR,3.099999905
Prevalence_of_wasting_female_%_of_children_under_5,BFA,14.39999962
Prevalence_of_wasting_female_%_of_children_under_5,BDI,5.599999905
Prevalence_of_wasting_female_%_of_children_under_5,KHM,10.5
Prevalence_of_wasting_female_%_of_children_under_5,CMR,4.900000095
Prevalence_of_wasting_female_%_of_children_under_5,CAN,
Prevalence_of_wasting_female_%_of_children_under_5,CPV,
Prevalence_of_wasting_female_%_of_children_under_5,CYM,
Prevalence_of_wasting_female_%_of_children_under_5,CAF,11.10000038
Prevalence_of_wasting_female_%_of_children_under_5,TCD,14.89999962
Prevalence_of_wasting_female_%_of_children_under_5,CHI,
Prevalence_of_wasting_female_%_of_children_under_5,CHL,0.200000003
Prevalence_of_wasting_female_%_of_children_under_5,CHN,2.099999905
Prevalence_of_wasting_female_%_of_children_under_5,COL,0.899999976
Prevalence_of_wasting_female_%_of_children_under_5,COM,12
Prevalence_of_wasting_female_%_of_children_under_5,ZAR,7.5
Prevalence_of_wasting_female_%_of_children_under_5,COG,7.699999809
Prevalence_of_wasting_female_%_of_children_under_5,CRI,1.5
Prevalence_of_wasting_female_%_of_children_under_5,CIV,12.39999962
Prevalence_of_wasting_female_%_of_children_under_5,HRV,
Prevalence_of_wasting_female_%_of_children_under_5,CUB,
Prevalence_of_wasting_female_%_of_children_under_5,CUW,
Prevalence_of_wasting_female_%_of_children_under_5,CYP,
Prevalence_of_wasting_female_%_of_children_under_5,CZE,4
Prevalence_of_wasting_female_%_of_children_under_5,DNK,
Prevalence_of_wasting_female_%_of_children_under_5,DJI,20.29999924
Prevalence_of_wasting_female_%_of_children_under_5,DMA,
Prevalence_of_wasting_female_%_of_children_under_5,DOM,2.099999905
Prevalence_of_wasting_female_%_of_children_under_5,ECU,2.400000095
Prevalence_of_wasting_female_%_of_children_under_5,EGY,7.099999905
Prevalence_of_wasting_female_%_of_children_under_5,SLV,0.699999988
Prevalence_of_wasting_female_%_of_children_under_5,GNQ,3.5
Prevalence_of_wasting_female_%_of_children_under_5,ERI,13
Prevalence_of_wasting_female_%_of_children_under_5,EST,
Prevalence_of_wasting_female_%_of_children_under_5,ETH,8.600000381
Prevalence_of_wasting_female_%_of_children_under_5,FRO,
Prevalence_of_wasting_female_%_of_children_under_5,FJI,8.199999809
Prevalence_of_wasting_female_%_of_children_under_5,FIN,
Prevalence_of_wasting_female_%_of_children_under_5,FRA,
Prevalence_of_wasting_female_%_of_children_under_5,PYF,
Prevalence_of_wasting_female_%_of_children_under_5,GAB,3.099999905
Prevalence_of_wasting_female_%_of_children_under_5,GMB,6.599999905
Prevalence_of_wasting_female_%_of_children_under_5,GEO,1.5
Prevalence_of_wasting_female_%_of_children_under_5,DEU,0.800000012
Prevalence_of_wasting_female_%_of_children_under_5,GHA,7.699999809
Prevalence_of_wasting_female_%_of_children_under_5,GRC,
Prevalence_of_wasting_female_%_of_children_under_5,GRL,
Prevalence_of_wasting_female_%_of_children_under_5,GRD,
Prevalence_of_wasting_female_%_of_children_under_5,GUM,
Prevalence_of_wasting_female_%_of_children_under_5,GTM,1.100000024
Prevalence_of_wasting_female_%_of_children_under_5,GIN,4.599999905
Prevalence_of_wasting_female_%_of_children_under_5,GNB,5
Prevalence_of_wasting_female_%_of_children_under_5,GUY,3.799999952
Prevalence_of_wasting_female_%_of_children_under_5,HTI,4.800000191
Prevalence_of_wasting_female_%_of_children_under_5,HND,1
Prevalence_of_wasting_female_%_of_children_under_5,HKG,
Prevalence_of_wasting_female_%_of_children_under_5,HUN,
Prevalence_of_wasting_female_%_of_children_under_5,ISL,
Prevalence_of_wasting_female_%_of_children_under_5,IND,19.29999924
Prevalence_of_wasting_female_%_of_children_under_5,IDN,12.10000038
Prevalence_of_wasting_female_%_of_children_under_5,IRN,
Prevalence_of_wasting_female_%_of_children_under_5,IRQ,5.400000095
Prevalence_of_wasting_female_%_of_children_under_5,IRL,
Prevalence_of_wasting_female_%_of_children_under_5,IMY,
Prevalence_of_wasting_female_%_of_children_under_5,ISR,
Prevalence_of_wasting_female_%_of_children_under_5,ITA,
Prevalence_of_wasting_female_%_of_children_under_5,JAM,2.099999905
Prevalence_of_wasting_female_%_of_children_under_5,JPN,
Prevalence_of_wasting_female_%_of_children_under_5,JOR,1.600000024
Prevalence_of_wasting_female_%_of_children_under_5,KAZ,3.700000048
Prevalence_of_wasting_female_%_of_children_under_5,KEN,5.800000191
Prevalence_of_wasting_female_%_of_children_under_5,KIR,
Prevalence_of_wasting_female_%_of_children_under_5,PRK,5.300000191
Prevalence_of_wasting_female_%_of_children_under_5,KOR,1
Prevalence_of_wasting_female_%_of_children_under_5,KSV,
Prevalence_of_wasting_female_%_of_children_under_5,KWT,2.400000095
Prevalence_of_wasting_female_%_of_children_under_5,KGZ,3.200000048
Prevalence_of_wasting_female_%_of_children_under_5,LAO,6.800000191
Prevalence_of_wasting_female_%_of_children_under_5,LVA,
Prevalence_of_wasting_female_%_of_children_under_5,LBN,5.400000095
Prevalence_of_wasting_female_%_of_children_under_5,LSO,3.5
Prevalence_of_wasting_female_%_of_children_under_5,LBR,7.800000191
Prevalence_of_wasting_female_%_of_children_under_5,LBY,6.099999905
Prevalence_of_wasting_female_%_of_children_under_5,LIE,
Prevalence_of_wasting_female_%_of_children_under_5,LTU,
Prevalence_of_wasting_female_%_of_children_under_5,LUX,
Prevalence_of_wasting_female_%_of_children_under_5,MAC,
Prevalence_of_wasting_female_%_of_children_under_5,MKD,5.800000191
Prevalence_of_wasting_female_%_of_children_under_5,MDG,12.5
Prevalence_of_wasting_female_%_of_children_under_5,MWI,3.799999952
Prevalence_of_wasting_female_%_of_children_under_5,MYS,
Prevalence_of_wasting_female_%_of_children_under_5,MDV,10.19999981
Prevalence_of_wasting_female_%_of_children_under_5,MLI,14.30000019
Prevalence_of_wasting_female_%_of_children_under_5,MLT,
Prevalence_of_wasting_female_%_of_children_under_5,MHL,
Prevalence_of_wasting_female_%_of_children_under_5,MRT,10.10000038
Prevalence_of_wasting_female_%_of_children_under_5,MUS,
Prevalence_of_wasting_female_%_of_children_under_5,MEX,1.399999976
Prevalence_of_wasting_female_%_of_children_under_5,FSM,
Prevalence_of_wasting_female_%_of_children_under_5,MDA,5.599999905
Prevalence_of_wasting_female_%_of_children_under_5,MCO,
Prevalence_of_wasting_female_%_of_children_under_5,MNG,2.799999952
Prevalence_of_wasting_female_%_of_children_under_5,MNE,4.099999905
Prevalence_of_wasting_female_%_of_children_under_5,MAR,1.799999952
Prevalence_of_wasting_female_%_of_children_under_5,MOZ,5.5
Prevalence_of_wasting_female_%_of_children_under_5,MMR,7.099999905
Prevalence_of_wasting_female_%_of_children_under_5,NAM,7.800000191
Prevalence_of_wasting_female_%_of_children_under_5,NPL,10
Prevalence_of_wasting_female_%_of_children_under_5,NLD,
Prevalence_of_wasting_female_%_of_children_under_5,NCL,
Prevalence_of_wasting_female_%_of_children_under_5,NZL,
Prevalence_of_wasting_female_%_of_children_under_5,NIC,1.399999976
Prevalence_of_wasting_female_%_of_children_under_5,NER,10.89999962
Prevalence_of_wasting_female_%_of_children_under_5,NGA,9.5
Prevalence_of_wasting_female_%_of_children_under_5,MNP,
Prevalence_of_wasting_female_%_of_children_under_5,NOR,
Prevalence_of_wasting_female_%_of_children_under_5,OMN,6
Prevalence_of_wasting_female_%_of_children_under_5,PAK,14.10000038
Prevalence_of_wasting_female_%_of_children_under_5,PLW,
Prevalence_of_wasting_female_%_of_children_under_5,PAN,1.399999976
Prevalence_of_wasting_female_%_of_children_under_5,PNG,4
Prevalence_of_wasting_female_%_of_children_under_5,PRY,
Prevalence_of_wasting_female_%_of_children_under_5,PER,0.800000012
Prevalence_of_wasting_female_%_of_children_under_5,PHL,7.099999905
Prevalence_of_wasting_female_%_of_children_under_5,POL,
Prevalence_of_wasting_female_%_of_children_under_5,PRT,
Prevalence_of_wasting_female_%_of_children_under_5,PRI,
Prevalence_of_wasting_female_%_of_children_under_5,QAT,
Prevalence_of_wasting_female_%_of_children_under_5,ROM,3.400000095
Prevalence_of_wasting_female_%_of_children_under_5,RUS,
Prevalence_of_wasting_female_%_of_children_under_5,RWA,2.400000095
Prevalence_of_wasting_female_%_of_children_under_5,WSM,
Prevalence_of_wasting_female_%_of_children_under_5,SMR,
Prevalence_of_wasting_female_%_of_children_under_5,STP,11.10000038
Prevalence_of_wasting_female_%_of_children_under_5,SAU,10.80000019
Prevalence_of_wasting_female_%_of_children_under_5,SEN,7.5
Prevalence_of_wasting_female_%_of_children_under_5,SRB,4.199999809
Prevalence_of_wasting_female_%_of_children_under_5,SYC,
Prevalence_of_wasting_female_%_of_children_under_5,SLE,8.100000381
Prevalence_of_wasting_female_%_of_children_under_5,SGP,3.299999952
Prevalence_of_wasting_female_%_of_children_under_5,SXM,
Prevalence_of_wasting_female_%_of_children_under_5,SVK,
Prevalence_of_wasting_female_%_of_children_under_5,SVN,
Prevalence_of_wasting_female_%_of_children_under_5,SLB,
Prevalence_of_wasting_female_%_of_children_under_5,SOM,11.89999962
Prevalence_of_wasting_female_%_of_children_under_5,ZAF,6.699999809
Prevalence_of_wasting_female_%_of_children_under_5,SSD,22.89999962
Prevalence_of_wasting_female_%_of_children_under_5,ESP,
Prevalence_of_wasting_female_%_of_children_under_5,LKA,11.5
Prevalence_of_wasting_female_%_of_children_under_5,KNA,
Prevalence_of_wasting_female_%_of_children_under_5,LCA,
Prevalence_of_wasting_female_%_of_children_under_5,MAF,
Prevalence_of_wasting_female_%_of_children_under_5,VCT,
Prevalence_of_wasting_female_%_of_children_under_5,SDN,13.89999962
Prevalence_of_wasting_female_%_of_children_under_5,SUR,4.199999809
Prevalence_of_wasting_female_%_of_children_under_5,SWZ,1
Prevalence_of_wasting_female_%_of_children_under_5,SWE,
Prevalence_of_wasting_female_%_of_children_under_5,CHE,
Prevalence_of_wasting_female_%_of_children_under_5,SYR,10.5
Prevalence_of_wasting_female_%_of_children_under_5,TJK,6.699999809
Prevalence_of_wasting_female_%_of_children_under_5,TZA,4
Prevalence_of_wasting_female_%_of_children_under_5,THA,4.800000191
Prevalence_of_wasting_female_%_of_children_under_5,TMP,17.39999962
Prevalence_of_wasting_female_%_of_children_under_5,TGO,3.599999905
Prevalence_of_wasting_female_%_of_children_under_5,TON,
Prevalence_of_wasting_female_%_of_children_under_5,TTO,4.599999905
Prevalence_of_wasting_female_%_of_children_under_5,TUN,3.299999952
Prevalence_of_wasting_female_%_of_children_under_5,TUR,0.600000024
Prevalence_of_wasting_female_%_of_children_under_5,TKM,
Prevalence_of_wasting_female_%_of_children_under_5,TCA,
Prevalence_of_wasting_female_%_of_children_under_5,TUV,
Prevalence_of_wasting_female_%_of_children_under_5,UGA,4.800000191
Prevalence_of_wasting_female_%_of_children_under_5,UKR,7.900000095
Prevalence_of_wasting_female_%_of_children_under_5,ARE,
Prevalence_of_wasting_female_%_of_children_under_5,GBR,
Prevalence_of_wasting_female_%_of_children_under_5,USA,0.400000006
Prevalence_of_wasting_female_%_of_children_under_5,URY,1
Prevalence_of_wasting_female_%_of_children_under_5,UZB,3.700000048
Prevalence_of_wasting_female_%_of_children_under_5,VUT,5.5
Prevalence_of_wasting_female_%_of_children_under_5,VEN,
Prevalence_of_wasting_female_%_of_children_under_5,VNM,4.199999809
Prevalence_of_wasting_female_%_of_children_under_5,VIR,
Prevalence_of_wasting_female_%_of_children_under_5,WBG,1.799999952
Prevalence_of_wasting_female_%_of_children_under_5,YEM,13.60000038
Prevalence_of_wasting_female_%_of_children_under_5,ZMB,5.199999809
Prevalence_of_wasting_female_%_of_children_under_5,ZWE,2.599999905
Prevalence_of_wasting_female_%_of_children_under_5,ARB,
Prevalence_of_wasting_female_%_of_children_under_5,CSS,
Prevalence_of_wasting_female_%_of_children_under_5,EAS,
Prevalence_of_wasting_female_%_of_children_under_5,EAP,
Prevalence_of_wasting_female_%_of_children_under_5,EMU,
Prevalence_of_wasting_female_%_of_children_under_5,ECS,
Prevalence_of_wasting_female_%_of_children_under_5,ECA,
Prevalence_of_wasting_female_%_of_children_under_5,EUU,
Prevalence_of_wasting_female_%_of_children_under_5,HPC,
Prevalence_of_wasting_female_%_of_children_under_5,HIC,
Prevalence_of_wasting_female_%_of_children_under_5,OEC,
Prevalence_of_wasting_female_%_of_children_under_5,NOC,
Prevalence_of_wasting_female_%_of_children_under_5,LCN,
Prevalence_of_wasting_female_%_of_children_under_5,LAC,
Prevalence_of_wasting_female_%_of_children_under_5,LDC,
Prevalence_of_wasting_female_%_of_children_under_5,LMY,
Prevalence_of_wasting_female_%_of_children_under_5,LIC,
Prevalence_of_wasting_female_%_of_children_under_5,LMC,
Prevalence_of_wasting_female_%_of_children_under_5,MEA,
Prevalence_of_wasting_female_%_of_children_under_5,MNA,
Prevalence_of_wasting_female_%_of_children_under_5,MIC,
Prevalence_of_wasting_female_%_of_children_under_5,NAC,
Prevalence_of_wasting_female_%_of_children_under_5,INX,
Prevalence_of_wasting_female_%_of_children_under_5,OED,
Prevalence_of_wasting_female_%_of_children_under_5,OSS,
Prevalence_of_wasting_female_%_of_children_under_5,PSS,
Prevalence_of_wasting_female_%_of_children_under_5,SST,
Prevalence_of_wasting_female_%_of_children_under_5,SAS,
Prevalence_of_wasting_female_%_of_children_under_5,SSF,
Prevalence_of_wasting_female_%_of_children_under_5,SSA,
Prevalence_of_wasting_female_%_of_children_under_5,UMC,
Prevalence_of_wasting_female_%_of_children_under_5,WLD,
Prevalence_of_wasting_male_%_of_children_under_5,AFG,7.900000095
Prevalence_of_wasting_male_%_of_children_under_5,ALB,11.5
Prevalence_of_wasting_male_%_of_children_under_5,DZA,3.900000095
Prevalence_of_wasting_male_%_of_children_under_5,ASM,
Prevalence_of_wasting_male_%_of_children_under_5,ADO,
Prevalence_of_wasting_male_%_of_children_under_5,AGO,8.199999809
Prevalence_of_wasting_male_%_of_children_under_5,ATG,
Prevalence_of_wasting_male_%_of_children_under_5,ARG,1.100000024
Prevalence_of_wasting_male_%_of_children_under_5,ARM,4.900000095
Prevalence_of_wasting_male_%_of_children_under_5,ABW,
Prevalence_of_wasting_male_%_of_children_under_5,AUS,
Prevalence_of_wasting_male_%_of_children_under_5,AUT,
Prevalence_of_wasting_male_%_of_children_under_5,AZE,7.800000191
Prevalence_of_wasting_male_%_of_children_under_5,BHS,
Prevalence_of_wasting_male_%_of_children_under_5,BHR,
Prevalence_of_wasting_male_%_of_children_under_5,BGD,16
Prevalence_of_wasting_male_%_of_children_under_5,BRB,
Prevalence_of_wasting_male_%_of_children_under_5,BLR,2.799999952
Prevalence_of_wasting_male_%_of_children_under_5,BEL,
Prevalence_of_wasting_male_%_of_children_under_5,BLZ,3.200000048
Prevalence_of_wasting_male_%_of_children_under_5,BEN,9
Prevalence_of_wasting_male_%_of_children_under_5,BMU,
Prevalence_of_wasting_male_%_of_children_under_5,BTN,6.199999809
Prevalence_of_wasting_male_%_of_children_under_5,BOL,2
Prevalence_of_wasting_male_%_of_children_under_5,BIH,2.299999952
Prevalence_of_wasting_male_%_of_children_under_5,BWA,7.5
Prevalence_of_wasting_male_%_of_children_under_5,BRA,1.799999952
Prevalence_of_wasting_male_%_of_children_under_5,BRN,
Prevalence_of_wasting_male_%_of_children_under_5,BGR,3.400000095
Prevalence_of_wasting_male_%_of_children_under_5,BFA,16.5
Prevalence_of_wasting_male_%_of_children_under_5,BDI,6.599999905
Prevalence_of_wasting_male_%_of_children_under_5,KHM,11.19999981
Prevalence_of_wasting_male_%_of_children_under_5,CMR,6.599999905
Prevalence_of_wasting_male_%_of_children_under_5,CAN,
Prevalence_of_wasting_male_%_of_children_under_5,CPV,
Prevalence_of_wasting_male_%_of_children_under_5,CYM,
Prevalence_of_wasting_male_%_of_children_under_5,CAF,13.30000019
Prevalence_of_wasting_male_%_of_children_under_5,TCD,17.10000038
Prevalence_of_wasting_male_%_of_children_under_5,CHI,
Prevalence_of_wasting_male_%_of_children_under_5,CHL,0.300000012
Prevalence_of_wasting_male_%_of_children_under_5,CHN,2.400000095
Prevalence_of_wasting_male_%_of_children_under_5,COL,0.899999976
Prevalence_of_wasting_male_%_of_children_under_5,COM,14.39999962
Prevalence_of_wasting_male_%_of_children_under_5,ZAR,9.5
Prevalence_of_wasting_male_%_of_children_under_5,COG,8.399999619
Prevalence_of_wasting_male_%_of_children_under_5,CRI,0.600000024
Prevalence_of_wasting_male_%_of_children_under_5,CIV,15.30000019
Prevalence_of_wasting_male_%_of_children_under_5,HRV,
Prevalence_of_wasting_male_%_of_children_under_5,CUB,
Prevalence_of_wasting_male_%_of_children_under_5,CUW,
Prevalence_of_wasting_male_%_of_children_under_5,CYP,
Prevalence_of_wasting_male_%_of_children_under_5,CZE,5.199999809
Prevalence_of_wasting_male_%_of_children_under_5,DNK,
Prevalence_of_wasting_male_%_of_children_under_5,DJI,22.70000076
Prevalence_of_wasting_male_%_of_children_under_5,DMA,
Prevalence_of_wasting_male_%_of_children_under_5,DOM,2.5
Prevalence_of_wasting_male_%_of_children_under_5,ECU,2.200000048
Prevalence_of_wasting_male_%_of_children_under_5,EGY,8.800000191
